name,sexe,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TYPHANIE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.18,0.42,0.37,0.46,0.57,0.66,0.56,0.78,0.64,0.78,0.92,1.00,0.72,0.89,0.59,0.47,0.34,0.49,0.38,0.38,0.27,0.18,0.26,0.20,0.17,0.18,0.11,0.19,0.11,0.10,0.03,0.04,0.07,0.05,0.08,0.00,0.00
TYRON,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.03,0.04,0.10,0.07,0.02,0.11,0.13,0.15,0.23,0.26,0.29,0.24,0.44,0.52,0.56,0.69,0.78,0.85,0.90,0.84,1.00,0.77,0.80,0.66,0.00
UGO,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.02,0.03,0.05,0.04,0.04,0.05,0.04,0.05,0.06,0.07,0.05,0.08,0.07,0.10,0.08,0.11,0.12,0.15,0.23,0.24,0.26,0.32,0.34,0.29,0.28,0.25,0.33,0.46,0.52,0.64,0.82,0.59,1.00,0.97,0.73,0.63,0.51,0.46,0.46,0.39,0.35,0.29,0.33,0.62,0.42,0.30,0.28,0.23,0.00
ULRICH,1,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.04,0.04,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.09,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.04,0.04,0.00,0.00,0.12,0.49,0.82,0.64,0.85,0.90,0.88,0.87,0.79,0.79,0.63,0.79,0.79,0.67,0.75,0.86,1.00,0.89,0.71,0.88,0.97,0.88,0.76,0.58,0.62,0.49,0.64,0.69,0.54,0.67,0.55,0.44,0.66,0.45,0.39,0.30,0.27,0.23,0.18,0.14,0.11,0.22,0.06,0.16,0.14,0.10,0.11,0.00
ULYSSE,1,0.38,0.40,0.33,0.38,0.39,0.33,0.35,0.32,0.32,0.33,0.33,0.31,0.30,0.25,0.22,0.31,0.29,0.21,0.26,0.21,0.20,0.30,0.21,0.17,0.15,0.20,0.21,0.17,0.14,0.11,0.14,0.16,0.11,0.10,0.10,0.10,0.10,0.07,0.07,0.06,0.09,0.04,0.06,0.06,0.03,0.05,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0.01,0.03,0.01,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.05,0.03,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.03,0.05,0.04,0.08,0.10,0.06,0.13,0.15,0.22,0.24,0.22,0.22,0.27,0.33,0.34,0.41,0.45,0.42,0.51,0.54,0.49,0.51,0.67,0.59,0.64,0.64,0.62,0.64,0.60,0.65,0.73,0.64,0.76,0.80,1.00,0.00
URBAIN,1,1.00,0.75,0.70,0.72,0.83,0.87,0.75,0.82,0.67,0.75,0.60,0.50,0.55,0.58,0.68,0.71,0.72,0.49,0.64,0.44,0.47,0.46,0.36,0.42,0.50,0.43,0.43,0.40,0.34,0.42,0.40,0.24,0.28,0.22,0.33,0.28,0.23,0.25,0.16,0.22,0.21,0.19,0.15,0.11,0.15,0.15,0.12,0.05,0.10,0.09,0.08,0.11,0.06,0.05,0.11,0.09,0.09,0.09,0.06,0.05,0.05,0.05,0.07,0.05,0.05,0.06,0.05,0.01,0.03,0.02,0.03,0.02,0.03,0.03,0.00,0.02,0.00,0.02,0.01,0.00,0.03,0.01,0.01,0.00,0.01,0.02,0.02,0.03,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.02,0.02,0.00,0.03,0.01,0.03,0.02,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00
URSULA,2,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.00,0.08,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.09,0.17,0.08,0.08,0.00,0.00,0.07,0.29,0.33,0.15,0.13,0.19,0.08,0.06,0.15,0.15,0.06,0.15,0.00,0.00,0.06,0.13,0.07,0.22,0.31,0.37,0.32,0.46,0.50,0.60,1.00,0.70,0.65,0.65,0.72,0.91,0.43,0.54,0.57,0.71,0.42,0.65,0.31,0.45,0.39,0.47,0.55,0.53,0.52,0.35,0.27,0.29,0.20,0.13,0.13,0.24,0.13,0.19,0.16,0.12,0.25,0.06,0.00,0.00,0.00,0.20,0.06,0.00,0.12,0.06,0.10,0.08,0.06,0.08,0.00,0.00,0.00
URSULE,2,0.77,0.64,0.62,0.74,0.76,0.52,0.71,0.65,0.57,0.58,0.41,0.51,0.59,0.41,0.43,0.44,0.41,0.23,0.37,0.26,0.31,0.28,0.29,0.30,0.36,0.19,0.23,0.20,0.16,0.24,0.30,0.31,0.20,0.30,0.15,0.22,0.16,0.08,0.09,0.18,0.14,0.37,0.58,1.00,0.81,0.08,0.06,0.11,0.08,0.14,0.17,0.09,0.12,0.08,0.07,0.04,0.09,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.05,0.03,0.02,0.00,0.02,0.02,0.00,0.00,0.02,0.02,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VADIM,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.00,0.02,0.04,0.01,0.03,0.03,0.05,0.03,0.05,0.03,0.05,0.04,0.03,0.04,0.04,0.02,0.08,0.04,0.08,0.12,0.09,0.13,0.07,0.09,0.08,0.08,0.12,0.08,0.11,0.11,0.19,0.23,0.24,0.33,0.44,0.33,0.49,0.53,0.48,0.73,0.87,0.93,0.96,0.86,0.86,0.99,1.00,0.93,0.00
VALENTIN,1,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.06,0.08,0.10,0.12,0.16,0.27,0.39,0.51,0.78,0.76,0.84,0.93,1.00,0.97,0.96,0.95,0.83,0.71,0.64,0.56,0.50,0.46,0.43,0.39,0.35,0.31,0.32,0.34,0.31,0.33,0.32,0.32,0.31,0.36,0.00
VALENTINA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.01,0.01,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.00,0.02,0.02,0.03,0.02,0.02,0.02,0.04,0.03,0.04,0.04,0.05,0.06,0.03,0.07,0.08,0.07,0.04,0.09,0.10,0.07,0.11,0.14,0.13,0.12,0.14,0.17,0.17,0.20,0.22,0.70,1.00,0.83,0.85,0.83,0.91,0.00
VALENTINE,2,0.72,0.75,0.58,0.62,0.52,0.56,0.59,0.56,0.50,0.42,0.46,0.40,0.41,0.38,0.32,0.28,0.29,0.26,0.27,0.26,0.28,0.24,0.19,0.18,0.18,0.18,0.14,0.14,0.13,0.12,0.11,0.11,0.08,0.09,0.05,0.07,0.06,0.07,0.05,0.05,0.04,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.04,0.06,0.07,0.07,0.06,0.09,0.08,0.07,0.09,0.12,0.12,0.13,0.17,0.22,0.26,0.32,0.33,0.40,0.42,0.49,0.70,1.00,0.89,0.91,0.80,0.64,0.63,0.65,0.58,0.57,0.56,0.51,0.51,0.47,0.44,0.50,0.52,0.49,0.47,0.54,0.49,0.47,0.00
VALENTINO,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.07,0.06,0.00,0.00,0.05,0.07,0.09,0.05,0.08,0.07,0.00,0.06,0.07,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.00,0.04,0.00,0.00,0.04,0.05,0.03,0.06,0.07,0.05,0.07,0.08,0.07,0.04,0.03,0.05,0.07,0.00,0.03,0.03,0.06,0.03,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.03,0.07,0.05,0.00,0.07,0.03,0.11,0.11,0.11,0.04,0.06,0.20,0.14,0.13,0.19,0.25,0.26,0.39,0.29,0.48,0.48,0.50,0.58,0.54,0.64,0.58,0.70,0.64,0.82,0.95,1.00,0.89,0.89,0.00
VALERE,1,0.38,0.59,0.62,0.57,0.36,0.39,0.38,0.66,0.47,0.59,0.68,0.93,0.80,0.76,0.73,1.00,0.94,0.94,0.89,0.77,0.61,0.65,0.54,0.62,0.84,0.65,0.73,0.55,0.72,0.61,0.71,0.70,0.66,0.73,0.50,0.71,0.66,0.63,0.70,0.75,0.46,0.53,0.42,0.42,0.42,0.31,0.25,0.43,0.35,0.35,0.18,0.23,0.31,0.38,0.36,0.45,0.40,0.49,0.41,0.40,0.40,0.47,0.43,0.57,0.52,0.38,0.56,0.46,0.39,0.51,0.51,0.46,0.40,0.34,0.30,0.44,0.19,0.20,0.24,0.14,0.20,0.18,0.35,0.26,0.29,0.24,0.27,0.33,0.16,0.47,0.30,0.38,0.39,0.29,0.31,0.57,0.35,0.33,0.24,0.40,0.21,0.30,0.30,0.31,0.11,0.38,0.30,0.37,0.17,0.22,0.21,0.20,0.14,0.07,0.20,0.11,0.14,0.20,0.00
VALERIAN,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.04,0.07,0.13,0.07,0.09,0.11,0.09,0.14,0.16,0.23,0.20,0.23,0.33,0.44,0.48,0.59,0.64,0.60,0.74,0.95,1.00,0.97,0.82,0.72,0.74,0.62,0.54,0.48,0.50,0.42,0.37,0.46,0.41,0.31,0.41,0.35,0.31,0.24,0.33,0.36,0.42,0.27,0.20,0.29,0.34,0.30,0.00
VALERIANE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.13,0.20,0.20,0.28,0.24,0.24,0.28,0.23,0.27,0.30,0.29,0.58,0.56,0.50,0.76,1.00,0.74,0.53,0.66,0.42,0.42,0.36,0.32,0.24,0.20,0.17,0.18,0.21,0.11,0.11,0.06,0.00,0.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.00
VALERIE,2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.03,0.06,0.12,0.23,0.36,0.55,0.70,0.87,1.00,0.97,1.00,0.85,0.71,0.62,0.54,0.41,0.35,0.29,0.22,0.20,0.16,0.13,0.11,0.09,0.08,0.07,0.05,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VALERY,1,0.16,0.10,0.11,0.13,0.14,0.16,0.13,0.14,0.13,0.12,0.14,0.11,0.11,0.12,0.12,0.13,0.13,0.11,0.05,0.09,0.09,0.10,0.05,0.10,0.07,0.06,0.05,0.05,0.06,0.04,0.04,0.05,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.05,0.17,0.47,0.55,0.56,0.75,0.70,0.72,0.74,0.97,0.85,0.77,0.71,1.00,0.89,0.50,0.33,0.39,0.33,0.26,0.24,0.17,0.17,0.11,0.08,0.11,0.11,0.07,0.07,0.06,0.07,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.02,0.01,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.00,0.01,0.02,0.00,0.00
VANESSA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.09,0.23,0.25,0.29,0.37,0.41,0.65,0.78,0.75,0.75,0.90,1.00,0.88,0.76,0.79,0.79,0.88,0.96,0.60,0.33,0.21,0.17,0.14,0.11,0.09,0.09,0.09,0.09,0.07,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.00
VANILLE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.00,0.05,0.26,0.29,0.33,0.53,0.94,0.87,0.69,0.69,0.59,1.00,0.97,0.90,0.64,0.41,0.45,0.39,0.52,0.38,0.52,0.37,0.46,0.35,0.33,0.27,0.21,0.30,0.28,0.22,0.17,0.24,0.00
VANINA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.04,0.03,0.02,0.03,0.03,0.06,0.04,0.05,0.06,0.12,0.08,0.12,0.17,0.16,1.00,0.44,0.34,0.34,0.32,0.22,0.19,0.14,0.16,0.13,0.12,0.09,0.12,0.09,0.11,0.14,0.13,0.14,0.12,0.12,0.22,0.19,0.18,0.12,0.11,0.13,0.14,0.13,0.10,0.10,0.07,0.07,0.10,0.07,0.06,0.03,0.04,0.03,0.04,0.01,0.03,0.04,0.03,0.00
VERA,2,0.00,0.12,0.00,0.00,0.19,0.11,0.00,0.21,0.20,0.20,0.10,0.21,0.16,0.13,0.20,0.30,0.38,0.00,0.00,0.28,0.00,0.20,0.17,0.20,0.34,0.53,0.64,0.87,0.39,0.48,1.00,0.82,0.58,0.58,0.55,0.55,0.46,0.47,0.50,0.47,0.35,0.48,0.37,0.25,0.24,0.45,0.25,0.16,0.12,0.34,0.18,0.23,0.19,0.19,0.23,0.34,0.28,0.25,0.21,0.19,0.13,0.31,0.06,0.14,0.18,0.12,0.24,0.37,0.18,0.41,0.26,0.55,0.43,0.42,0.43,0.28,0.34,0.30,0.19,0.44,0.35,0.22,0.28,0.42,0.32,0.38,0.27,0.36,0.16,0.20,0.18,0.07,0.21,0.19,0.19,0.26,0.28,0.36,0.31,0.14,0.29,0.22,0.27,0.36,0.27,0.36,0.39,0.22,0.26,0.42,0.22,0.50,0.57,0.56,0.42,0.78,0.47,0.64,0.00
VERONIQUE,2,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.03,0.05,0.06,0.08,0.09,0.12,0.19,0.22,0.35,0.43,0.55,0.67,0.85,0.94,1.00,0.92,0.91,0.89,0.83,0.76,0.70,0.62,0.52,0.45,0.43,0.36,0.33,0.27,0.22,0.19,0.15,0.13,0.11,0.09,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VIANNEY,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.00,0.02,0.00,0.02,0.04,0.00,0.03,0.02,0.06,0.04,0.04,0.04,0.03,0.04,0.15,0.13,0.12,0.12,0.08,0.12,0.09,0.11,0.13,0.14,0.12,0.21,0.20,0.23,0.29,0.34,0.40,0.41,0.39,0.60,0.53,0.67,0.55,0.57,0.70,0.70,0.83,0.91,0.96,0.93,0.99,1.00,0.93,1.00,0.73,0.85,0.79,0.83,0.64,0.57,0.66,0.58,0.61,0.60,0.55,0.58,0.65,0.66,0.68,0.57,0.70,0.65,0.46,0.48,0.36,0.37,0.39,0.44,0.58,0.00
VICENTE,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.23,0.51,0.53,0.46,0.17,0.37,0.25,0.37,0.29,0.31,0.35,0.23,0.25,0.15,0.13,0.20,0.27,0.13,0.19,0.08,0.11,0.00,0.14,0.14,0.20,0.13,0.20,0.09,0.00,0.00,0.08,0.06,0.07,0.05,0.11,0.07,0.06,0.15,0.08,0.00,0.10,0.10,0.06,0.33,0.58,0.40,0.69,0.60,0.90,0.83,0.92,0.95,1.00,0.58,0.57,0.74,0.44,0.52,0.46,0.39,0.27,0.26,0.19,0.11,0.13,0.12,0.10,0.06,0.15,0.08,0.00,0.06,0.06,0.10,0.00,0.08,0.08,0.06,0.07,0.11,0.09,0.06,0.11,0.09,0.25,0.18,0.30,0.29,0.43,0.18,0.26,0.12,0.36,0.36,0.32,0.25,0.16,0.18,0.22,0.20,0.31,0.23,0.30,0.00
VICKY,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.03,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.07,0.00,0.06,0.15,0.30,0.33,0.33,0.53,0.57,0.42,0.29,0.27,0.54,0.30,0.31,0.65,0.53,0.70,0.76,0.69,1.00,0.82,0.74,0.78,0.62,0.69,0.85,0.69,0.80,0.94,0.93,0.75,0.75,0.68,0.67,0.54,0.48,0.50,0.41,0.41,0.55,0.38,0.40,0.43,0.34,0.34,0.41,0.39,0.35,0.00
VICTOIRE,2,0.36,0.34,0.34,0.31,0.31,0.26,0.28,0.27,0.27,0.21,0.22,0.23,0.20,0.18,0.27,0.38,0.48,0.30,0.60,0.45,0.17,0.14,0.12,0.13,0.17,0.13,0.11,0.12,0.12,0.11,0.10,0.10,0.10,0.07,0.08,0.10,0.08,0.06,0.06,0.08,0.08,0.08,0.08,0.07,0.09,0.16,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.06,0.09,0.10,0.13,0.13,0.15,0.15,0.19,0.25,0.29,0.35,0.38,0.40,0.35,0.37,0.35,0.36,0.38,0.40,0.47,0.46,0.41,0.39,0.48,0.54,0.64,0.63,0.65,0.76,0.84,0.83,1.00,0.00
VICTOR,1,0.97,1.00,0.99,0.97,0.92,0.94,0.94,0.92,0.92,0.89,0.84,0.83,0.79,0.77,0.85,0.80,0.82,0.69,0.73,0.72,0.65,0.62,0.59,0.55,0.53,0.52,0.46,0.44,0.42,0.38,0.39,0.37,0.35,0.35,0.34,0.31,0.27,0.26,0.26,0.24,0.23,0.21,0.19,0.14,0.15,0.14,0.10,0.09,0.09,0.09,0.08,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.09,0.09,0.11,0.14,0.15,0.14,0.15,0.12,0.12,0.12,0.11,0.09,0.09,0.10,0.10,0.11,0.12,0.17,0.19,0.26,0.29,0.38,0.40,0.52,0.59,0.64,0.72,0.78,0.86,0.92,0.99,0.94,0.92,0.85,0.85,0.79,0.72,0.72,0.66,0.63,0.63,0.60,0.63,0.60,0.63,0.66,0.70,0.71,0.73,0.76,0.00
